water_level,temperature,ldr,pH,humidity ,label
6,32,659,7,75,19
1,19,73,7,79,45
14,17,610,8,11,27
8,27,510,7,1,21
10,34,481,5,46,32
4,14,76,8,67,45
8,8,873,5,14,28
6,5,84,6,81,4
10,20,321,5,70,26
1,10,47,4,15,44
9,6,385,4,45,26
14,5,349,8,29,27
7,13,577,7,47,27
3,11,641,6,15,13
15,23,835,7,41,29
4,9,80,4,20,44
7,17,2,5,35,26
12,23,7,6,38,4
8,16,660,5,39,24
1,38,460,7,82,51
12,31,679,4,59,18
3,28,153,5,18,38
3,18,534,8,33,45
7,5,748,4,83,28
4,13,266,4,83,44
13,6,654,7,75,25
7,22,60,4,32,26
6,35,798,5,67,34
9,10,381,6,30,4
13,11,47,8,52,27
12,7,319,6,51,4
8,32,486,6,1,1
15,31,500,4,76,20
3,30,196,6,51,10
8,22,547,8,5,27
9,16,633,5,18,26
11,24,710,7,6,23
7,8,641,6,0,4
8,34,173,8,58,33
13,18,216,8,3,27
5,9,377,6,55,4
7,16,756,6,41,5
12,17,498,4,51,26
1,24,444,6,53,10
8,25,853,4,90,22
2,23,197,5,57,44
8,31,532,5,71,20
5,23,165,8,32,27
6,26,629,5,2,20
5,20,356,6,59,4
1,14,274,6,59,13
11,20,775,4,72,28
3,10,881,5,85,46
5,19,768,6,2,5
13,27,705,8,51,23
8,11,322,5,81,26
7,34,748,6,71,8
4,17,606,5,8,44
12,5,678,8,26,25
6,20,472,7,71,27
4,26,59,5,5,38
9,7,718,8,50,29
7,37,398,4,36,32
14,18,888,4,74,28
12,13,286,4,79,26
7,10,137,5,3,26
7,19,690,4,53,24
8,23,488,4,82,26
6,17,223,8,58,27
11,34,776,8,80,35
14,29,791,8,81,23
3,27,774,6,85,11
3,16,204,7,31,45
9,28,56,4,37,20
12,12,391,7,57,27
4,30,473,4,56,38
6,15,236,5,8,26
5,12,312,7,51,27
14,12,401,5,56,26
8,37,20,8,47,33
15,37,230,5,72,32
7,11,453,5,75,26
2,14,717,4,10,46
15,35,450,6,0,7
5,38,390,7,65,33
11,5,581,6,4,4
14,19,445,6,33,4
4,34,475,8,21,51
10,19,534,4,47,26
8,19,258,4,8,26
4,28,680,8,24,37
10,25,143,7,49,21
11,19,257,6,44,4
12,10,792,6,50,5
13,22,814,4,38,28
5,24,874,7,10,23
8,10,760,8,87,29
12,18,412,8,12,27
11,37,695,6,34,6
10,19,502,4,37,26
11,31,84,5,52,20
8,14,358,8,58,27
1,6,770,5,57,46
12,11,121,8,21,27
9,30,473,5,86,20
15,32,167,7,52,21
1,37,832,4,52,52
5,37,601,8,39,33
14,11,502,6,89,4
4,16,496,4,10,44
12,16,735,8,85,29
3,5,803,5,16,46
10,15,201,5,27,26
2,10,530,4,49,44
11,37,239,7,75,33
1,34,656,8,67,49
15,13,763,8,5,29
4,38,811,5,4,52
14,19,368,8,10,27
7,11,585,6,79,4
10,34,206,7,40,33
9,13,139,8,3,27
13,32,705,5,67,22
6,12,41,8,23,27
4,6,243,7,42,45
9,9,671,4,9,24
3,27,787,5,61,40
15,15,735,8,9,29
11,20,336,8,76,27
10,15,203,4,46,26
10,35,82,5,52,32
9,36,800,6,88,8
8,16,328,8,70,27
12,31,513,7,30,21
8,22,768,5,81,28
6,27,664,4,24,18
11,32,362,8,39,21
12,33,624,6,82,7
11,38,79,8,37,33
4,34,227,5,68,50
15,31,524,6,57,1
3,5,675,8,69,43
11,6,231,5,76,26
2,21,793,6,5,14
2,38,223,5,48,50
13,38,188,7,11,33
3,13,498,4,78,44
14,35,602,8,89,33
8,31,599,8,8,21
5,34,133,7,81,33
7,33,351,4,63,32
3,8,392,8,24,45
13,37,647,6,72,7
6,29,50,6,34,1
4,26,141,4,61,38
9,34,514,7,18,33
8,15,782,8,13,29
10,28,584,6,13,1
6,13,560,7,40,27
5,10,783,7,22,29
9,35,115,5,19,32
4,14,627,5,44,44
3,34,897,6,6,17
13,11,158,7,3,27
14,11,387,7,41,27
9,28,262,6,57,1
5,12,777,6,15,5
8,27,164,5,65,20
2,19,807,4,25,46
12,33,193,4,59,32
3,21,183,4,50,44
15,10,620,5,26,26
13,27,204,6,57,1
13,12,773,6,29,5
8,25,577,5,56,20
4,21,726,8,57,47
9,15,637,4,70,26
2,18,538,7,30,45
8,24,548,5,64,20
2,26,308,8,79,39
6,26,517,8,71,21
9,12,805,6,65,5
7,5,278,6,66,4
1,13,642,5,43,44
7,7,770,4,76,28
1,12,414,8,41,45
13,26,174,5,40,20
14,32,614,8,68,21
5,10,15,5,8,26
6,38,666,7,40,31
12,25,244,8,3,21
14,17,10,6,37,4
6,17,162,5,2,26
10,27,8,6,86,1
10,21,702,5,42,28
6,11,659,7,16,25
10,33,197,6,60,7
4,33,425,6,8,16
3,36,404,6,79,16
8,6,240,4,21,26
8,31,311,6,57,1
13,6,882,4,63,28
8,27,23,5,62,20
9,12,693,8,72,25
5,7,243,8,68,27
3,20,753,5,13,46
11,31,892,5,77,22
11,32,619,6,44,1
1,33,223,7,25,51
9,28,737,7,66,23
7,11,591,4,12,26
13,7,344,4,8,26
3,14,212,8,57,45
13,37,428,5,38,32
2,5,676,5,2,42
2,23,697,4,13,42
5,18,861,5,88,28
14,6,358,5,79,26
1,35,59,7,26,51
12,38,634,6,59,7
5,15,530,8,15,27
8,23,385,4,81,26
13,33,485,7,12,33
9,11,857,4,61,28
15,30,657,7,41,19
9,19,60,5,84,26
12,36,43,8,51,33
3,8,649,7,13,45
2,17,387,8,0,45
14,17,814,4,55,28
14,35,397,4,18,32
3,29,4,8,70,39
9,6,485,4,66,26
1,31,521,5,90,38
5,18,340,7,38,27
8,20,219,8,36,27
9,34,80,7,89,33
1,9,372,5,54,44
2,35,820,7,43,53
5,35,270,8,86,33
8,12,236,6,4,4
14,19,511,7,40,27
10,31,269,7,61,21
4,27,563,6,49,10
15,28,365,4,85,20
8,5,32,8,65,27
5,14,642,6,21,4
5,38,234,7,46,33
13,8,844,6,50,5
9,31,298,4,10,20
14,10,807,8,19,29
12,38,707,7,86,35
12,9,654,5,44,24
6,13,870,5,81,28
2,28,615,8,37,39
2,18,496,8,64,45
14,5,760,6,32,5
4,23,201,8,20,45
5,27,405,4,25,20
7,25,824,6,65,2
6,12,879,6,36,5
4,34,528,6,28,16
3,6,700,6,82,12
15,16,394,6,80,4
2,27,642,8,14,39
1,17,181,5,63,44
13,24,522,7,19,21
15,5,111,7,63,27
10,19,316,4,23,26
5,12,494,7,40,27
13,20,675,8,16,25
14,35,143,7,66,33
3,26,318,5,82,38
11,26,301,5,25,20
11,7,397,7,26,27
2,26,49,7,21,39
13,11,126,4,82,26
6,30,589,5,32,20
2,5,32,4,9,44
10,10,99,6,0,4
3,10,172,5,86,44
5,7,109,4,44,26
1,16,441,5,69,44
4,36,92,6,46,16
10,5,791,4,54,28
11,29,17,5,72,20
8,6,685,8,35,25
8,31,882,7,87,23
4,16,540,8,31,45
2,18,100,8,56,45
9,25,772,4,29,22
13,22,761,8,1,29
14,13,173,8,65,27
1,28,338,6,58,10
11,21,498,6,10,4
11,14,65,8,67,27
6,34,545,6,73,7
4,37,778,4,28,52
9,23,23,6,59,4
10,18,552,4,23,26
5,16,73,8,12,27
6,22,413,4,2,26
15,34,516,6,45,7
5,18,888,5,59,28
7,23,711,5,83,28
9,31,749,7,78,23
15,25,855,6,90,2
2,9,896,6,50,14
2,9,282,5,14,44
4,29,759,6,10,11
11,32,565,7,19,21
7,9,719,8,71,29
9,33,837,4,35,34
1,8,601,5,23,44
10,36,772,5,43,34
14,19,484,8,26,27
2,12,273,7,5,45
11,9,850,8,88,29
10,36,747,4,34,34
1,28,41,4,23,38
15,38,38,7,87,33
6,34,240,8,41,33
14,37,573,5,15,32
2,8,358,8,43,45
11,13,560,8,74,27
1,36,725,6,57,17
12,12,693,8,61,25
12,28,25,7,75,21
14,38,494,8,1,33
6,10,153,5,73,26
7,29,607,8,12,21
9,25,637,4,89,20
13,32,884,7,7,23
10,14,345,8,90,27
1,24,271,8,82,39
1,26,173,5,72,38
3,12,237,5,88,44
13,33,522,5,52,32
2,5,44,6,44,13
2,13,3,8,57,45
6,15,540,4,40,26
6,32,528,6,7,1
8,32,133,8,57,21
10,27,467,4,18,20
2,18,25,5,51,44
7,6,717,7,29,29
8,38,615,7,26,33
11,23,71,6,11,4
12,33,582,4,29,32
6,31,353,7,74,21
5,36,521,4,58,32
6,24,833,5,65,22
2,21,446,4,3,44
12,6,413,6,39,4
13,32,182,7,41,21
8,16,385,4,85,26
6,27,772,6,83,2
8,11,254,6,51,4
3,36,17,7,6,51
11,9,566,4,15,26
8,8,17,8,56,27
2,11,395,5,86,44
14,25,203,8,54,21
6,28,370,6,77,1
7,19,740,6,60,5
6,34,520,4,21,32
13,35,838,7,68,35
4,27,169,7,48,39
10,22,222,4,53,26
13,34,536,4,39,32
15,9,523,8,12,27
4,30,820,7,19,41
4,23,351,6,78,13
11,19,547,5,16,26
8,21,878,6,56,5
4,22,466,8,39,45
3,27,651,7,47,37
13,11,297,8,8,27
9,25,772,7,85,23
5,7,452,6,81,4
8,6,761,4,82,28
15,13,288,6,70,4
2,25,453,7,85,39
4,30,49,8,5,39
1,6,54,4,8,44
1,17,19,4,61,44
7,34,138,5,7,32
1,6,358,5,64,44
4,5,645,4,43,44
1,13,553,5,15,44
7,36,327,7,37,33
9,20,862,6,17,5
13,16,165,5,63,26
10,38,324,8,90,33
10,34,233,4,63,32
1,11,839,8,84,47
15,12,783,5,2,28
4,29,537,7,77,39
11,24,216,7,32,21
13,33,620,5,6,32
8,33,661,4,69,30
11,31,229,8,27,21
4,8,264,4,44,44
15,31,114,5,85,20
8,33,350,8,23,33
14,10,764,5,22,28
3,24,630,6,57,10
2,5,748,6,79,14
14,12,553,6,4,4
9,35,79,5,20,32
4,22,550,7,10,45
5,21,547,4,88,26
1,24,86,4,71,38
1,27,222,6,5,10
11,38,881,7,55,35
3,16,806,8,31,47
6,31,495,6,47,1
3,29,31,6,17,10
1,19,535,4,57,44
12,26,346,4,52,20
2,21,115,6,59,13
9,16,436,8,11,27
9,11,84,8,34,27
2,20,879,5,76,46
12,36,697,6,51,6
3,12,690,5,51,42
10,25,24,6,29,1
8,31,44,5,0,20
5,16,513,5,18,26
10,26,798,7,34,23
12,10,692,8,42,25
3,30,359,7,66,39
3,30,716,7,17,41
3,16,554,4,1,44
9,14,486,6,23,4
4,33,422,5,88,50
1,32,516,6,24,10
11,37,49,8,25,33
10,18,860,6,4,5
14,38,271,8,27,33
11,25,591,4,23,20
12,23,857,7,53,29
5,31,352,6,5,1
11,34,315,6,16,7
14,29,7,4,24,20
12,36,451,7,66,33
1,23,634,8,81,45
8,23,101,4,2,26
12,24,465,8,8,21
12,32,723,4,33,22
4,36,501,4,49,50
12,8,852,5,84,28
1,38,604,4,0,50
9,36,785,6,27,8
3,17,33,5,47,44
2,18,319,7,33,45
5,26,575,7,35,21
11,28,723,8,55,23
13,22,305,4,14,26
1,30,610,4,71,38
7,27,678,6,68,0
15,18,436,4,75,26
11,38,565,5,72,32
9,25,568,5,0,20
13,38,639,6,55,7
14,27,610,7,79,21
9,9,600,5,25,26
3,16,836,6,29,14
6,22,260,5,47,26
11,8,363,8,7,27
6,33,87,4,18,32
15,25,475,4,36,20
6,24,723,7,68,23
8,18,227,6,25,4
11,14,139,8,2,27
9,19,551,7,88,27
7,17,118,8,31,27
14,26,410,5,60,20
13,31,162,7,21,21
4,17,551,4,32,44
9,26,435,7,39,21
14,7,582,5,87,26
12,22,396,7,25,27
7,6,112,6,76,4
12,22,248,4,79,26
9,33,785,6,71,8
7,6,55,5,70,26
10,12,562,4,57,26
5,12,21,4,6,26
4,27,778,4,74,40
5,9,614,6,19,4
5,14,354,6,59,4
10,5,590,6,67,4
6,37,111,4,89,32
9,13,143,6,82,4
13,16,177,8,53,27
14,9,731,8,62,29
14,10,857,7,4,29
7,9,296,7,37,27
7,6,168,4,50,26
7,6,667,8,79,25
9,34,81,4,48,32
10,7,17,4,8,26
8,16,312,6,8,4
6,10,596,4,16,26
8,5,629,8,0,27
11,17,577,6,22,4
2,8,623,7,21,45
10,20,672,7,55,25
3,11,323,8,27,45
7,18,222,4,56,26
10,33,597,8,62,33
2,8,385,4,86,44
5,32,418,6,38,1
6,25,885,8,63,23
4,26,175,6,34,10
13,8,333,8,58,27
9,6,501,4,36,26
9,28,776,8,73,23
11,14,189,8,2,27
13,25,3,8,43,21
9,28,780,7,45,23
13,5,234,8,80,27
13,12,537,7,65,27
6,29,633,7,2,21
4,10,656,7,71,43
5,15,421,8,15,27
1,26,332,6,42,10
2,30,190,8,65,39
12,32,643,8,34,21
2,5,543,4,67,44
10,34,813,7,56,35
15,5,637,4,87,26
2,21,145,8,88,45
7,32,440,7,51,21
6,22,265,8,81,27
11,8,856,6,80,5
8,20,825,8,42,29
6,32,650,6,39,0
9,22,185,7,90,27
10,29,821,4,66,22
10,13,529,7,81,27
8,21,406,6,50,4
5,25,825,7,4,23
11,5,179,5,42,26
11,27,45,7,41,21
2,15,432,5,19,44
6,38,818,4,76,34
2,17,362,7,48,45
7,21,299,7,44,27
3,8,228,7,47,45
1,18,700,7,8,43
11,18,235,8,24,27
2,25,152,6,81,10
2,37,748,7,9,53
6,35,705,8,90,35
9,31,451,5,70,20
15,34,730,5,58,34
15,16,317,7,35,27
12,16,496,5,54,26
1,35,758,7,30,53
11,25,134,6,5,1
5,20,236,5,82,26
6,37,129,5,3,32
12,33,117,8,61,33
14,34,870,5,1,34
4,13,148,5,87,44
1,18,466,6,50,13
2,14,158,7,32,45
13,35,439,8,66,33
3,32,116,4,11,38
15,12,644,5,9,26
2,6,863,8,14,47
15,18,38,6,69,4
7,38,751,6,78,8
7,37,62,4,17,32
11,21,185,6,67,4
13,34,627,8,24,33
11,36,591,8,16,33
4,19,876,7,10,47
14,17,565,6,40,4
9,27,517,4,16,20
8,19,582,5,22,26
4,33,337,6,65,16
6,13,633,5,33,26
10,7,717,5,67,28
12,11,583,6,21,4
13,28,435,4,0,20
2,7,13,5,1,44
12,24,501,5,60,20
15,9,363,6,44,4
9,36,252,8,86,33
15,25,376,7,15,21
5,12,840,4,45,28
5,25,325,4,35,20
7,31,427,5,51,20
5,13,522,4,73,26
14,13,619,8,25,27
14,14,586,5,24,26
14,33,625,6,37,7
9,21,635,5,44,26
5,27,538,4,33,20
13,8,885,8,6,29
9,36,64,5,26,32
2,10,667,5,10,42
15,9,384,7,69,27
14,13,538,5,60,26
9,34,336,7,15,33
4,28,68,4,18,38
2,17,144,4,43,44
11,32,232,4,54,20
13,26,435,8,28,21
1,31,317,6,62,10
10,5,444,5,80,26
7,18,286,5,73,26
15,32,429,6,33,1
13,10,847,8,11,29
5,9,542,6,58,4
13,34,412,8,13,33
15,11,844,7,78,29
5,14,558,8,78,27
13,22,212,7,88,27
12,14,452,6,14,4
13,12,786,4,27,28
10,22,552,7,81,27
3,35,324,6,88,16
7,36,700,8,35,31
12,20,584,8,23,27
6,30,237,6,7,1
6,8,778,4,86,28
14,27,511,4,9,20
3,26,802,6,89,11
4,26,3,5,83,38
12,30,117,8,4,21
13,6,131,7,89,27
13,30,202,6,84,1
2,35,607,8,74,51
6,37,440,6,65,7
13,6,467,8,2,27
2,19,669,6,54,12
10,12,381,5,86,26
14,5,198,5,31,26
1,19,599,8,21,45
11,20,842,6,10,5
12,18,378,8,43,27
7,18,870,4,56,28
10,25,754,4,62,22
12,8,164,8,45,27
8,9,610,6,53,4
4,9,665,5,27,42
4,22,374,8,2,45
14,17,279,6,62,4
13,26,797,5,5,22
8,28,466,6,63,1
14,17,446,4,83,26
11,10,509,5,42,26
2,32,182,5,23,38
6,29,303,8,54,21
10,25,135,8,49,21
2,24,132,4,72,38
15,17,381,8,53,27
12,35,898,8,25,35
11,37,379,7,77,33
6,11,761,8,11,29
11,9,357,5,37,26
14,7,38,7,2,27
11,23,735,4,28,28
3,29,878,6,11,11
10,7,447,4,60,26
14,11,323,7,36,27
4,37,74,5,25,50
6,11,264,4,14,26
6,26,399,6,57,1
2,22,18,6,79,13
15,5,660,7,0,25
3,31,518,6,13,10
7,14,535,8,78,27
14,34,322,8,3,33
12,14,12,4,84,26
4,32,44,5,69,38
3,6,748,8,78,47
7,17,499,6,77,4
5,31,803,5,21,22
12,32,369,8,22,21
4,32,671,5,51,36
15,34,137,5,37,32
11,38,647,8,10,33
9,23,490,5,44,26
9,22,618,6,20,4
14,19,666,8,30,25
5,33,792,5,81,34
15,21,503,7,60,27
1,37,217,6,24,16
13,33,876,5,31,34
8,15,621,5,76,26
1,16,740,7,27,47
14,25,26,7,55,21
15,19,13,8,87,27
7,23,618,5,62,26
9,7,156,7,12,27
11,7,893,6,33,5
9,21,138,8,76,27
13,13,197,7,0,27
2,20,124,7,46,45
13,36,22,4,78,32
2,29,616,7,27,39
5,26,232,8,15,21
6,29,440,7,70,21
15,25,730,5,72,22
15,29,485,7,37,21
2,26,164,5,44,38
14,27,449,4,67,20
5,27,868,8,45,23
10,29,417,8,10,21
9,22,212,5,80,26
2,17,397,4,23,44
3,5,606,7,5,45
12,21,661,7,83,25
14,33,1,4,25,32
3,13,616,6,64,13
14,16,139,8,74,27
4,34,135,7,73,51
4,5,545,7,58,45
2,9,874,4,32,46
12,28,260,4,52,20
5,6,150,7,37,27
3,10,206,8,57,45
8,32,804,4,68,22
1,21,579,5,20,44
2,26,761,7,23,41
6,27,804,7,60,23
10,9,538,4,45,26
2,13,588,6,34,13
4,10,129,8,60,45
2,11,457,7,35,45
12,10,784,8,77,29
3,21,712,7,33,47
9,17,574,8,66,27
10,8,95,7,40,27
5,20,106,8,42,27
3,35,646,7,80,51
7,10,684,6,28,3
6,32,249,6,15,1
15,15,549,8,59,27
9,24,603,7,53,21
12,16,241,7,17,27
13,38,625,5,57,32
13,9,169,5,15,26
7,14,464,6,34,4
1,38,780,7,39,53
6,16,782,7,27,29
11,22,33,5,52,26
7,29,373,8,20,21
13,7,709,5,34,28
2,25,619,5,47,38
14,36,3,5,88,32
5,6,810,8,57,29
13,32,14,6,31,1
10,17,111,4,33,26
6,17,34,6,0,4
4,26,846,5,11,40
14,38,321,4,79,32
1,24,4,6,23,10
8,21,159,7,64,27
5,18,829,8,45,29
6,30,586,5,33,20
12,25,19,6,85,1
13,34,112,7,39,33
10,20,270,6,79,4
6,18,374,6,57,4
11,35,698,6,7,6
15,25,872,6,33,2
12,19,827,7,5,29
12,35,206,5,67,32
2,7,867,8,82,47
14,6,93,6,84,4
4,33,159,6,74,16
3,38,193,6,37,16
6,27,533,4,59,20
10,15,773,8,8,29
8,31,140,8,5,21
10,20,234,5,66,26
13,14,68,4,8,26
12,36,516,4,72,32
3,35,340,4,74,50
14,38,501,5,33,32
1,30,198,5,82,38
6,27,432,7,32,21
6,12,240,8,63,27
1,37,771,6,80,17
12,20,491,8,6,27
6,8,422,8,49,27
10,11,342,4,85,26
1,9,98,5,49,44
3,34,476,7,88,51
7,26,839,8,55,23
8,5,611,7,50,27
11,12,66,8,4,27
7,9,656,4,80,24
2,38,626,7,28,51
2,35,207,5,57,50
7,14,654,7,32,25
1,15,361,8,20,45
15,27,49,6,56,1
3,36,665,4,17,48
2,24,521,7,29,39
2,19,740,8,59,47
5,30,885,7,46,23
11,29,426,6,29,1
10,7,15,7,58,27
6,34,522,6,21,7
5,20,215,6,66,4
15,22,454,8,81,27
6,21,897,4,85,28
11,13,702,4,72,28
2,13,493,6,79,13
12,10,613,7,8,27
5,36,897,7,89,35
3,28,596,4,29,38
12,23,70,6,34,4
9,36,277,8,80,33
6,33,642,5,31,32
8,29,849,7,8,23
7,19,337,8,46,27
12,25,365,8,59,21
8,24,359,5,65,20
3,21,583,8,2,45
9,6,659,7,26,25
4,16,877,5,36,46
14,25,469,5,47,20
15,30,146,4,36,20
6,35,412,8,46,33
14,15,158,4,79,26
5,30,7,6,81,1
9,33,569,6,0,7
13,36,501,8,18,33
5,24,372,5,90,20
1,17,797,8,8,47
9,8,796,8,61,29
13,23,324,4,88,26
14,36,812,6,31,8
6,31,241,4,31,20
14,36,309,4,45,32
5,28,29,7,0,21
10,31,186,4,35,20
15,29,113,7,15,21
14,23,721,7,85,29
2,33,424,8,6,51
14,14,67,8,66,27
13,7,573,7,81,27
12,16,384,5,72,26
2,9,719,6,86,14
11,18,291,7,42,27
4,19,440,4,86,44
5,26,668,5,79,18
3,16,863,7,79,47
7,32,323,7,85,21
11,35,42,8,5,33
3,14,163,4,81,44
1,33,405,7,31,51
13,38,109,6,76,7
8,36,871,8,84,35
12,8,279,5,87,26
1,22,214,7,69,45
8,12,257,7,23,27
4,35,860,4,54,52
13,29,560,6,74,1
14,10,615,7,88,27
10,36,47,6,7,7
11,15,612,7,21,27
4,35,486,4,52,50
8,25,58,5,63,20
13,35,27,5,41,32
6,13,588,6,8,4
7,23,708,5,32,28
4,27,259,7,79,39
3,29,222,5,50,38
7,38,142,5,41,32
4,22,730,6,27,14
8,7,277,6,63,4
14,29,419,7,37,21
14,32,831,8,15,23
5,34,306,7,21,33
5,38,517,8,45,33
9,37,365,8,21,33
8,29,417,5,43,20
7,26,401,7,24,21
13,29,894,4,79,22
15,30,295,8,71,21
8,27,859,6,83,2
8,31,669,4,71,18
5,15,893,5,84,28
14,17,579,7,17,27
11,13,898,5,27,28
12,35,182,4,9,32
10,35,727,5,57,34
4,38,888,7,6,53
10,22,239,6,12,4
10,22,137,6,78,4
13,33,607,6,21,7
13,29,828,8,21,23
10,29,574,6,40,1
10,17,136,7,41,27
7,20,762,5,15,28
5,12,664,6,56,3
1,34,852,7,62,53
12,22,723,8,63,29
6,31,234,5,20,20
11,36,141,4,71,32
13,8,784,7,38,29
1,5,108,6,62,13
12,15,883,8,89,29
11,29,79,5,4,20
11,34,117,8,86,33
2,18,103,6,61,13
4,5,845,6,69,14
8,13,285,7,81,27
2,28,156,4,85,38
10,14,311,4,44,26
8,16,695,7,7,25
14,10,477,5,90,26
4,29,736,8,51,41
4,33,721,6,32,17
2,20,219,8,70,45
7,14,231,8,64,27
2,31,370,4,10,38
10,29,104,4,17,20
11,28,528,6,61,1
11,36,825,4,42,34
2,32,622,6,79,10
10,27,763,4,2,22
10,20,683,5,88,24
6,24,217,8,30,21
8,14,257,4,22,26
8,30,844,8,0,23
14,32,644,5,77,20
5,34,649,7,31,33
12,24,161,8,27,21
2,29,868,7,82,41
13,32,600,6,55,1
6,30,824,7,23,23
5,19,254,6,29,4
13,25,482,8,12,21
13,12,318,6,55,4
5,25,600,7,25,21
12,7,755,5,40,28
15,35,516,8,58,33
13,17,869,8,48,29
3,33,393,7,10,51
13,17,527,4,30,26
13,17,406,8,3,27
12,27,174,4,33,20
12,16,47,6,40,4
6,18,832,8,53,29
13,37,32,4,32,32
12,14,469,5,85,26
2,6,660,4,17,42
15,28,342,4,24,20
1,5,514,8,35,45
3,33,210,4,37,50
14,15,154,4,52,26
11,24,516,8,45,21
3,25,271,4,89,38
9,33,711,7,42,35
7,9,14,7,7,27
3,26,740,6,29,11
14,38,820,6,76,8
7,32,183,5,28,20
6,9,396,8,17,27
12,24,598,4,6,20
4,13,836,7,23,47
3,36,768,6,64,17
5,32,836,5,75,22
3,6,671,8,59,43
5,23,688,8,88,25
10,32,20,7,25,21
14,30,570,7,74,21
10,8,363,8,44,27
13,33,568,4,59,32
4,8,546,5,18,44
6,31,548,5,37,20
15,19,167,6,1,4
8,27,87,7,89,21
12,26,28,5,18,20
4,15,549,7,1,45
13,28,804,4,22,22
2,28,483,8,57,39
8,13,316,5,50,26
15,32,634,4,26,20
12,35,676,4,49,30
5,31,627,6,88,1
5,19,757,6,79,5
6,9,104,8,36,27
4,30,744,6,47,11
13,34,651,8,57,31
13,12,458,5,24,26
7,34,530,7,19,33
11,18,18,8,87,27
6,38,894,8,79,35
13,7,452,4,66,26
11,24,653,8,53,19
8,6,783,6,58,5
11,22,549,8,78,27
3,7,349,4,3,44
5,12,718,4,71,28
13,34,488,7,81,33
5,28,549,4,46,20
2,36,237,5,61,50
7,18,451,6,47,4
1,29,525,7,17,39
11,8,627,8,64,27
3,15,319,5,26,44
9,17,880,4,49,28
12,8,615,4,62,26
13,17,892,7,13,29
15,27,23,5,53,20
2,29,846,8,15,41
1,10,20,7,87,45
7,11,889,4,17,28
4,26,780,8,30,41
9,14,368,8,68,27
10,6,432,6,48,4
2,26,35,6,8,10
13,38,98,8,83,33
15,30,516,5,83,20
8,32,852,5,26,22
6,5,754,7,37,29
14,19,465,5,11,26
3,19,155,4,82,44
10,37,742,7,85,35
5,28,45,5,85,20
8,25,426,5,80,20
3,15,85,8,52,45
7,22,151,7,36,27
1,14,94,8,53,45
13,5,101,4,15,26
2,21,52,5,90,44
8,33,306,7,86,33
13,12,190,5,90,26
11,20,26,6,8,4
13,12,597,6,44,4
12,9,12,5,4,26
9,30,899,8,13,23
8,29,895,4,30,22
8,37,542,6,28,7
12,10,810,5,14,28
7,24,209,6,37,1
1,16,754,7,77,47
6,34,220,6,11,7
15,34,805,4,56,34
14,31,688,5,1,18
12,8,230,8,58,27
4,29,412,4,55,38
13,21,14,7,31,27
3,6,586,4,63,44
10,20,609,8,53,27
1,33,474,5,38,50
7,18,96,6,47,4
10,23,369,4,87,26
12,9,397,4,32,26
14,36,232,8,5,33
14,26,460,4,86,20
9,13,37,5,44,26
8,14,704,6,69,5
9,38,821,4,51,34
7,30,196,7,40,21
2,37,79,8,6,51
9,22,513,7,66,27
9,5,45,7,80,27
3,35,214,4,54,50
9,25,622,4,27,20
6,8,582,6,77,4
12,6,718,7,6,29
2,12,582,7,34,45
15,26,159,6,0,1
13,31,534,7,7,21
11,18,595,6,90,4
6,5,45,8,47,27
8,34,756,6,71,8
6,31,315,5,13,20
2,10,134,8,22,45
1,29,157,7,37,39
9,35,297,5,46,32
2,18,412,4,49,44
4,8,498,5,59,44
3,23,735,7,77,47
15,15,133,7,23,27
4,12,580,5,23,44
14,26,38,4,60,20
6,21,224,6,43,4
9,33,64,4,72,32
9,36,195,6,73,7
6,13,128,5,17,26
2,7,839,7,50,47
7,26,458,8,34,21
12,33,279,4,29,32
15,31,394,4,20,20
11,36,190,4,62,32
13,23,573,5,47,26
4,10,881,8,3,47
10,11,675,7,88,25
9,33,558,6,54,7
3,34,165,8,24,51
13,27,729,5,13,22
5,14,452,5,13,26
14,15,60,6,56,4
15,14,359,4,33,26
11,28,70,8,53,21
9,17,791,6,88,5
12,15,319,6,48,4
11,38,758,6,76,8
14,6,654,6,34,3
15,20,500,7,57,27
3,30,643,8,64,39
15,30,167,8,17,21
11,20,362,8,4,27
12,25,449,7,7,21
14,23,15,6,58,4
1,30,304,4,77,38
14,12,129,7,73,27
6,18,768,8,74,29
15,20,116,8,61,27
11,35,318,5,65,32
12,13,115,7,79,27
12,29,624,5,5,20
2,33,825,7,70,53
9,25,397,5,37,20
7,27,636,7,17,21
10,12,286,5,88,26
8,23,875,6,44,5
15,10,226,6,61,4
4,10,470,7,76,45
1,22,679,5,15,42
6,20,355,4,65,26
5,33,400,8,24,33
7,13,883,7,10,29
15,15,768,6,17,5
6,18,821,4,15,28
12,23,303,6,4,4
12,14,398,8,52,27
10,27,261,5,17,20
2,38,700,6,37,15
9,13,208,4,33,26
5,36,543,8,47,33
7,34,290,7,29,33
12,5,779,5,21,28
8,28,650,6,15,0
13,24,822,8,37,23
8,15,467,5,56,26
13,12,356,4,66,26
14,5,426,8,47,27
10,24,719,7,10,23
3,18,704,8,62,47
13,30,420,6,66,1
9,31,797,6,33,2
3,28,271,5,24,38
12,33,533,7,51,33
5,16,161,5,7,26
4,12,88,5,55,44
13,24,525,8,39,21
10,26,841,4,17,22
1,32,68,7,77,39
2,33,90,6,15,16
1,16,184,8,69,45
